,created_at,id,text,source,author_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,country,full_name,Timeline
174,2020-12-19T17:28:56.000Z,1340348403209912322,"I encourage you to be excited about the vaccine, but please remember Pfizer and Moderna are not your friends, they’re an abusive boyfriend you’re stuck in a lease with who sometimes buys you chocolate.",Twitter for iPhone,411760974,6,1,100,3,018929347840059e,,,United States,"Indianapolis, IN",During_Dec
175,2020-12-22T02:12:32.000Z,1341204946042179585,"There is a special place in hell for those who spent nine months calling the coronavirus a hoax and flagrantly refused to wear masks or social distance, now elbowing their way to the front of the queue to get the first mRNA immunizations",Twitter for iPad,14507734,32,0,146,0,018929347840059e,,,United States,"Indianapolis, IN",During_Dec
176,2020-12-23T16:24:12.000Z,1341781665908191233,"Can employers make COVID-19 vaccines mandatory? The answer is Yes, with some exceptions: https://t.co/gXSqlfdcCA                 Do you agree?",Twitter for iPhone,81623684,0,0,0,0,018929347840059e,,,United States,"Indianapolis, IN",During_Dec
177,2020-12-28T19:47:41.000Z,1343644811077640192,"Which celebrity and/or wildly rich person will be the subject of the first NYT trendpiece headlined, like, “The Hottest Black Market Item Everyone’s Quietly Trying to Get Their Hands On? Early COVID-19 Vaccines”",Twitter for iPhone,403058230,0,1,11,0,300bcc6e23a88361,,,United States,"Seattle, WA",During_Dec
178,2020-12-19T14:31:34.000Z,1340303769628602368,"Food services &amp; Environmental service workers not being prioritized in a medical system’s COVID-19 vaccine allocation algorithm highlights how medical racism and inequality continue to exist because of poor systems planning and ineffective leadership. Do better. 

#Stanford",Twitter for iPhone,296366287,23,3,105,3,300bcc6e23a88361,,,United States,"Seattle, WA",During_Dec
179,2020-12-18T18:45:22.000Z,1340005250518827008,My little brother got the Pfizer BioNTech COVID-19 Vaccine today. He has been working on the East Coast frontlines since the pandemic started &amp; survived the virus himself. Thank you to all our healthcare heroes &amp; first responders saving lives! #Hopeisonthehorizon #CovidVaccine https://t.co/HhLy5HiEEq,Twitter for iPhone,118108417,4,6,204,2,300bcc6e23a88361,,,United States,"Seattle, WA",During_Dec
180,2020-12-30T22:44:17.000Z,1344414031524859904,"CNN: 341,000 people in the United States have died from coronavirus.",Twitter for iPhone,309822757,259,50,625,29,0149bb5b651b8968,,,United States,"Dutton, MI",During_Dec
181,2020-12-23T17:36:02.000Z,1341799739575058432,A historic moment: First COVID-19 vaccines given in Nevada County. My husband in first group. https://t.co/c77vU1scrz,Twitter for iPhone,59298125,1,0,13,0,fbd6d2f5a4e4a15e,,,United States,"California, USA",During_Dec
182,2020-12-29T11:01:03.000Z,1343874668646699015,"On the UK B.1.1.7 SARS-CoV-2, highly transmissible, strain: “for now we can firmly say that the new variant does not cause dramatically worse illness. That's a big relief.” https://t.co/QsPLa2714e",Twitter for iPhone,1133440557143822336,0,0,2,0,fbd6d2f5a4e4a15e,,,United States,"California, USA",During_Dec
183,2020-12-28T20:45:05.000Z,1343659257334394880,"MY DAD GOT THE VACCINE TODAY!!!!!!! 

HALLELUJAH!!!!!!

🙌🏻😃❤️",Twitter for iPhone,128351017,2,7,329,0,fbd6d2f5a4e4a15e,,,United States,"California, USA",During_Dec
184,2020-12-25T09:55:01.000Z,1342408500253618176,COVID-19 Vaccines: What You Need to Know - Dr. Daniel Hinthorn &amp; Dr. Sco... https://t.co/sW6LJHyZsd via @YouTube,Twitter for iPhone,1285069740,0,0,0,0,fbd6d2f5a4e4a15e,,,United States,"California, USA",During_Dec
185,2020-12-29T22:42:32.000Z,1344051202309275649,@gtconway3d @ProjectLincoln Wow... New York prosecutors are moving faster against @realDonaldTrump than @WhiteHouse is getting COVID-19 vaccines into people's arms.,Twitter for Android,230070961,7,0,32,0,59114de580360e91,,,United States,"California City, CA",During_Dec
186,2020-12-30T21:29:37.000Z,1344395239629451268,"""A large study from Austria shows that SARS-CoV-2 infects just as many schoolchildren as it does teachers. Other surveys indicate that while young children may show no symptoms, they are quite efficient at spreading the virus. https://t.co/xoIi9ifXHN",Twitter for Android,17340590,5,0,3,0,5b92cf17956971b6,,,United States,"Citrus Ridge, FL",During_Dec
187,2020-12-16T18:40:10.000Z,1339279168123645954,@candycowb0y @szurpickle we need to get that vaccine ASAP https://t.co/jAWqmusB91,Twitter for Android,628045021,41,1,3656,1,2a93711775303f90,,,United States,"Milwaukee, WI",During_Dec
188,2020-12-17T18:03:36.000Z,1339632351605903361,@megtirrell There are millions of doses of vaccine. Sitting in a Pfizer warehouse. Because HHS has not told Pfizer where to ship it. In the country with the greatest military and private sector logistical expertise and capability. 🤦‍♂️ https://t.co/jbbILHkwky,Twitter for iPad,489708513,133,11,569,11,5fea9daaa2a1a832,,,United States,"Wilkins Township, PA",During_Dec
189,2020-12-30T03:41:58.000Z,1344126558307373056,"If you missed Hootie earlier today watching her life partner of 39 years, Peggy, receive her vaccine, here you go. Since March, Hootie has remained isolated from Peggy, who is living in the senior center’s skilled nursing unit.

Their reunion is near.

https://t.co/3I7iGra6UV",Twitter for iPhone,68611923,106,18,854,11,5c62ffb0f0f3479d,,,United States,"Phoenix, AZ",During_Dec
190,2020-12-21T21:42:08.000Z,1341136898404716545,A new variant of the pandemic SARS-CoV-2 coronavirus is spreading rapidly in Britain and prompting high levels of concern among its European neighbors. The strain is said to be up to 70% more transmissible than the previously dominant strain in the UK https://t.co/9PzBT3fkaa,Twitter for Android,336847865,0,0,2,0,5c62ffb0f0f3479d,,,United States,"Phoenix, AZ",During_Dec
191,2020-12-29T15:45:59.000Z,1343946375021481984,"Elevating folks 75+ to AZ's next (1b) vaccination phase is meaningful. Thanks to AZ's (independent) Vaccine Prioritization Committee for this evidence-based decision.

There are more than 1M persons in 1b so senior outreach will be key. Here's the update: https://t.co/GOF5ORKXPT",Twitter for iPhone,4749386172,13,12,150,2,5c62ffb0f0f3479d,,,United States,"Phoenix, AZ",During_Dec
192,2020-12-26T15:03:37.000Z,1342848547826393093,Congrats to my amazing team for this contribution to the evidence of SARS-CoV-2 infection in children 🎁🤓 https://t.co/ZNtaoCBmSJ,Twitter for iPhone,1245798062171344898,0,1,17,0,9807c5c5f7a2c6ce,,,United States,"Minnesota, USA",During_Dec
193,2020-12-25T23:35:21.000Z,1342614940767674368,My dad got the COVID vaccine earlier this week and so far the only side effect he is experiencing is the fact that he told me he got the vaccine five times in three hours today,Twitter for iPhone,727598155,1,0,105,0,9807c5c5f7a2c6ce,,,United States,"Minnesota, USA",During_Dec
194,2020-12-23T01:00:31.000Z,1341549213650362369,Covid-19 Vaccines Need Further Testing https://t.co/XUNZyPzIPg,Twitter for iPhone,821763432391344128,1,0,5,0,9807c5c5f7a2c6ce,,,United States,"Minnesota, USA",During_Dec
195,2020-12-19T15:01:54.000Z,1340311399277490176,What you can’t see beneath the mask &amp; protective eyewear are my tears of joy! Grateful to @MayoClinic &amp; @Pfizer. A journey of a thousand miles starts with a single step”-this is the 1st #MyCOVIDVax https://t.co/5kkJgopJYW,Twitter for iPhone,173944475,21,7,206,1,9807c5c5f7a2c6ce,,,United States,"Minnesota, USA",During_Dec
196,2020-12-29T13:46:06.000Z,1343916203547484162,"Vaccination Hesitancy in Transplant: ethical review and perspectives 

@KatesOlivia
@EStohs
@PergamIC
@EmilyBlumbergMD
@MichaelGIsonMD
@RazonableMD
@mg_michaels
@ldanzigerisakov
@camwolfe
@AST_Info
@AST_IDCOP
@amjtransplant

https://t.co/e8XSdnHLPM https://t.co/rxKEWMrmct",Twitter for iPhone,1025809585,21,4,76,2,9807c5c5f7a2c6ce,,,United States,"Minnesota, USA",During_Dec
197,2020-12-23T23:19:09.000Z,1341886089091571713,"Spotted at @HoustonFoodBank: @tedcruz volunteering with his wife and daughters. He talked about the importance of helping others this time of year, COVID-19 vaccines and the latest stimulus bill, which he was against. https://t.co/Yq5mqXf1gh",Twitter for iPhone,2437126435,1,1,9,0,07d9d59f80c81003,,,United States,Houston Food Bank - Main Building,During_Dec
198,2020-12-17T14:39:46.000Z,1339581054529650689,Vaccines have arrived at @VUMChealth. Thank you scientists. Thank you taxpayers for funding investigator-initiated basic &amp; clinical discovery. @NIH @pfizer @moderna_tx @CDCgov,Twitter for iPhone,880173990412771328,40,10,311,5,00ab941b685334e3,,,United States,"Nashville, TN",During_Dec
199,2020-12-16T15:22:15.000Z,1339229360268726272,The dumbest thing about Bill Lee’s stupid reason for stockpiling the first shipment of vaccine — that there’s no equitable way to decide who gets it first — is that he’ll face the very same problem on the second shipment.,Twitter for iPhone,28427586,37,29,204,6,00ab941b685334e3,,,United States,"Nashville, TN",During_Dec
200,2020-12-22T20:07:41.000Z,1341475516323426314,Here’s a look inside the #Vaccine Room at #Nashville’s first COVID-19 vaccine clinic... Expecting to see about 300 healthcare workers Wednesday. #Moderna and #Pfizer vaccines will be stored down the street at Lentz Public Health Center. @WKRN https://t.co/PxhGKpwfYI,Twitter for iPhone,1375958094,1,0,10,1,00ab941b685334e3,,,United States,"Nashville, TN",During_Dec
201,2020-12-18T17:55:24.000Z,1339992675076993025,@GovBillLee  and @TNDeptofHealth launched a dashboard on COVID-19 vaccination data and info on vaccines administered in the state: https://t.co/4PQ3FdjlvB,Twitter for iPhone,1278709176760492032,2,0,3,0,00ab941b685334e3,,,United States,"Nashville, TN",During_Dec
202,2020-12-22T00:54:41.000Z,1341185356352372737,"This @MeharryMedical #vaccine story is mind-blowing. Even worse when you recall that @GovBillLee put #TN’s initial 975 doses of vaccine in storage, bc his admin said they couldn’t fairly decide who to give it to while touting their plan as the most “equitable” in the country. 🤯 https://t.co/TuVqqz8Avy",Twitter for iPhone,34067422,51,12,162,4,00ab941b685334e3,,,United States,"Nashville, TN",During_Dec
203,2020-12-27T15:09:35.000Z,1343212436577517569,"It is sad enough that State has to formally debunk this myth, but it’s even worse that some of my legislative colleagues actually believe and spread this misinformation. TNeans’ lives, in-school #education and our #economy are more at-risk as a result. Please get vaccinated. 😷 https://t.co/8nWMQqNbuq",Twitter for iPhone,34067422,27,4,154,0,00ab941b685334e3,,,United States,"Nashville, TN",During_Dec
204,2020-12-19T20:40:27.000Z,1340396600821215233,"Rory just said, “don’t forget my mask, we might run into coronavirus supporters,” and he’s more on point than he meant to be.",Twitter for iPhone,28427586,16,2,122,0,00ab941b685334e3,,,United States,"Nashville, TN",During_Dec
205,2020-12-19T20:47:57.000Z,1340398486999674880,"If you’ve ever been to a bar in Superior, WI, don’t worry about what’s in the vaccine",Twitter for iPhone,256187689,38,2,216,2,00ab941b685334e3,,,United States,"Nashville, TN",During_Dec
206,2020-12-18T17:37:41.000Z,1339988216829648896,"COVID vaccine is here! It’s been great to see non-clinical staff at risk get vaccinated. But how are we prioritizing equity in allocation? Here's what we're doing @VUMChealth 
Would love to know how others are approaching this and what's working.  #healthequity https://t.co/pQPlsFTzw4",Twitter for iPhone,3349413791,20,0,45,2,00ab941b685334e3,,,United States,"Nashville, TN",During_Dec
207,2020-12-21T17:30:24.000Z,1341073546496233472,"I’m so happy we made it to the winter solstice during these dark, dark times. It will certainly be a brighter future now, and hopefully even more so with COVID-19 vaccines being administered. I’m waiting patiently to be called up, for “I am not throwin' away my shot!”",Twitter for iPhone,905100393167892480,1,1,17,0,bad356f8cba08b76,,,United States,"Morgantown, WV",During_Dec
208,2020-12-17T20:35:48.000Z,1339670652345700352,"Founded by three recent graduates of @VanderbiltU, @AerisCopper recently appeared on @GMA as one of the best holiday gifts for 2020.

Their products demonstrated a 99.99% kill rate against SARS-CoV-2 in lab tests in just one hour or less!

https://t.co/N9ClzUCVRu",Twitter for iPhone,753771706284707841,1,2,5,0,1e44580207602e94,,,United States,"Pupukea, HI",During_Dec
209,2020-12-17T20:24:44.000Z,1339667870016401408,"After being featured on Good Morning America as one of the best holiday gifts for 2020, @AerisCopper, just published a press release announcing lab test results demonstrating a 99.99% kill rate against SARS-CoV-2 with our line of copper phone cases, AirPods cases, masks, etc.",Twitter for iPhone,753771706284707841,0,1,6,0,1e44580207602e94,,,United States,"Pupukea, HI",During_Dec
210,2020-12-17T17:14:34.000Z,1339620013280428034,"This morning I received the Pfizer COVID vaccine. Afterward, I was observed for 15 min and have had no reactions so far.

I encourage eligible individuals to pursue vaccination. It’s time to bring an end to this terrible pandemic. 

#COVID19 #vaccination 
#BlackMenInMedicine https://t.co/qnRTRxvn00",Twitter for iPhone,996224178381623297,61,9,515,6,c0b8e8dc81930292,,,United States,"Baltimore, MD",During_Dec
211,2020-12-30T15:26:01.000Z,1344303738211721218,"The choice isn’t whether to get the vaccine or not to get the vaccine.

The choice is whether to get the vaccine or to get the virus.",Twitter for iPhone,186474344,47,3,309,4,c0b8e8dc81930292,,,United States,"Baltimore, MD",During_Dec
212,2020-12-19T00:42:47.000Z,1340095196684578818,"Johns Hopkins Hospital in Baltimore has run out of ICU beds: @csiemaszko, @NBCNews. #coronavirus 
https://t.co/PUsZedqolr",Twitter for iPhone,264924050,122,6,127,12,c0b8e8dc81930292,,,United States,"Baltimore, MD",During_Dec
213,2020-12-17T18:08:22.000Z,1339633551424294913,"If you’ve ever waded in the bay at #Seacrets, don’t worry about what’s in the vaccine",Twitter for iPhone,67709543,18,6,170,6,c0b8e8dc81930292,,,United States,"Baltimore, MD",During_Dec
214,2020-12-20T15:48:25.000Z,1340685494233964545,"I am 59 &amp; immunocompromised due to breast cancer treatment.  Wearing a mask since March &amp; staying out of businesses. Seeing “no maskers”, “there’s no virus” Reps Lindsay Graham &amp; Marco Rubio getting their COVID-19 vaccines, cutting the line in front of drs.&amp; nurses infuriates me.",Twitter for iPhone,4169136792,0,0,14,0,004454ba61219a99,,,United States,"Vail, AZ",During_Dec
215,2020-12-22T14:35:47.000Z,1341391993168138244,“Patients with type 1 diabetes infected with SARS-CoV-2 have a three- to fourfold higher risk of hospitalization and severe illness compared with patients who do not have diabetes.”  This study included 40 patients with T1D (small sample). #medtwitter #DOC https://t.co/XpvJUjtkih,Twitter for iPhone,3365311813,1,1,7,0,795003fb11ee9829,,,United States,"New Haven, CT",During_Dec
216,2020-12-16T13:52:38.000Z,1339206805151428612,"I love science. The Covid-19 vaccines were developed by scientists, who worked behind closed doors to defeat this deadly enemy. https://t.co/hWvGhy8QBp",Twitter for iPhone,2531156688,0,1,1,0,795003fb11ee9829,,,United States,"New Haven, CT",During_Dec
217,2020-12-24T14:40:08.000Z,1342117862727692289,Everyone‘a talking a big game about this COVID vaccine but where’s the seasonal depression vaccine,Twitter for iPhone,370111830,131,11,2001,4,39bc5843268756ea,,,United States,"Fairmount, NY",During_Dec
218,2020-12-18T03:39:47.000Z,1339777354089058304,"If you ever stepped foot in this place, you don’t need to worry about what’s in the COVID vaccine https://t.co/KsNWWCw7Xr",Twitter for iPhone,398792934,106,3,529,27,946ccd22e1c9cda1,,,United States,"Pittsburgh, PA",During_Dec
219,2020-12-28T00:23:24.000Z,1343351809335816193,"You taking that vaccine shot? 

Me: https://t.co/NO2WkNGFlQ",Twitter for iPhone,616762833,68,1,106,12,946ccd22e1c9cda1,,,United States,"Pittsburgh, PA",During_Dec
220,2020-12-29T23:52:25.000Z,1344068790045331456,"Per @scdhec as of Dec. 29, SC has received a total of 112,125 doses of Pfizer vaccine.  A total of 31,511 doses of the vaccine have been administered.  Moderna numbers worse.  I find this extremely troubling.  At this pace, we’ll be here next year having the same conversation.",Twitter for iPhone,1529551105,132,38,369,20,6057f1e35bcc6c20,,,United States,"South Carolina, USA",During_Dec
221,2020-12-17T16:02:20.000Z,1339601835418513409,Post-covid vaccination day 1. Busy making spike proteins. Only side effect is extreme elation to see the end of this pandemic. #GetVaccinated #pregnantandprotected,Twitter for iPhone,42562318,2,5,129,3,6057f1e35bcc6c20,,,United States,"South Carolina, USA",During_Dec
222,2020-12-19T03:30:03.000Z,1340137289494740992,"if ya arm look like this, dont worry about what’s in the vaccine https://t.co/T8FVQnnRrA",Twitter for iPhone,815431777410023424,99,3,315,25,1c69a67ad480e1b1,,,United States,"Houston, TX",During_Dec
223,2020-12-30T17:25:25.000Z,1344333783194021888,COVID vaccines are currently underway at @HoustonFire headquarters! @FireChiefofHFD https://t.co/CxdV6sEV1F,Twitter for iPhone,88957094,29,5,261,4,1c69a67ad480e1b1,,,United States,"Houston, TX",During_Dec
224,2020-12-20T00:26:14.000Z,1340453418666745857,"Pfizer-BioNTech And Moderna Covid-19 Vaccines: Here Are 5 Differences
#COVID19 #CovidVaccine
https://t.co/5ufu8ztkoz",Twitter for Android,846529082,0,2,0,0,1c69a67ad480e1b1,,,United States,"Houston, TX",During_Dec
225,2020-12-20T00:25:37.000Z,1340453265004244992,"Pfizer-BioNTech And Moderna Covid-19 Vaccines: Here Are 5 Differences
#CovidVaccine #COVID19
https://t.co/SQkVyFLybV",Twitter for Android,1275089542597480448,0,1,0,0,1c69a67ad480e1b1,,,United States,"Houston, TX",During_Dec
226,2020-12-25T20:30:41.000Z,1342568469955555328,"A full 24 hours since my #CovidVaccine and the only side effect I'm experiencing is a sore arm. If you have the opportunity to get vaccinated, do it! #ScienceWillWin",Twitter for iPhone,160350404,1,2,33,1,1c69a67ad480e1b1,,,United States,"Houston, TX",During_Dec
227,2020-12-23T22:09:10.000Z,1341868476231782400,@badc0fee Not a stupid Q. We know that in general maternal antibodies cross the placenta ➡️ passive immunity. This is rationale for giving everyone a pertussis booster in the 3rd trimester. How much/duration of protection for SARS-CoV-2 remains to be seen but likely better than nothing!,Twitter for iPhone,2704780730,0,1,1,0,1c69a67ad480e1b1,,,United States,"Houston, TX",During_Dec
228,2020-12-23T20:14:43.000Z,1341839675615555586,"Well, here it is, folks!  The first COVID-19 Vaccines administered in the area today at Celina Drug!  The priority is to administer to Healthcare Workers, First Responders and their elderly patients at this time. @OurCelina  #COVID19vaccines #CovidVaccine  #coronavirus https://t.co/B833U8VFw6",Twitter for iPhone,951336917177597952,0,0,5,0,0079129b79efd018,,,United States,"Celina, TX",During_Dec
229,2020-12-23T20:14:10.000Z,1341839535639040001,"Well, here it is, folks!  The first COVID-19 Vaccines administered in the area today at Celina Drug!  The priority is to administer to Healthcare Workers, First Responders and their elderly patients at this time. @ourgunter  #COVID19vaccines #CovidVaccine  #coronavirus https://t.co/qR9z5ZLSkV",Twitter for iPhone,1092619778664091648,1,0,9,0,0079129b79efd018,,,United States,"Celina, TX",During_Dec
230,2020-12-21T19:20:41.000Z,1341101302256844802,Here at @STCHealth where the first COVID-19 vaccines have been given in Central Oregon. Full story tonight on @KTVZ https://t.co/ki49mF32As,Twitter for iPhone,2739357561,1,0,9,0,545a2392307d8893,,,United States,"Bend, OR",During_Dec
231,2020-12-29T01:55:38.000Z,1343737410987978752,"My Mom received the COVID vaccine today and I’m SO HAPPY to hear it (we all need good news these days). 

She’s been a medical technologist since before I was born, and has continued to work during the pandemic (also processing Covid samples). 😭❤️ https://t.co/JbvioLKuLU",Twitter for iPhone,392987060,43,47,1479,1,1a40ecb19d710091,,,United States,"Thibodaux, LA",During_Dec
232,2020-12-21T16:52:45.000Z,1341064074704998400,Researchers Warn Some Covid-19 Vaccines Could Increase Risk Of HIV Infection #Covid_19 cc ⁦@L_DeWeaver⁩ ⁦@JamesDeWeaver⁩ 🤯 https://t.co/9A1GkwDgNI,Twitter for iPhone,15040988,0,0,0,1,dc62519fda13b4ec,,,United States,"Tampa, FL",During_Dec
233,2020-12-18T13:43:04.000Z,1339929173259915266,"These people are so profoundly stupid. Almost every American ALREADY wants the vaccine and would take it TODAY if it were actually available. Nobody needs an “Elvis” moment except antivax nutjobs, who are beyond convincing anyway. https://t.co/6d2Vhdpf91",Twitter for iPhone,62103,28,11,281,3,dc62519fda13b4ec,,,United States,"Tampa, FL",During_Dec
234,2020-12-28T18:13:13.000Z,1343621039440465920,PLEASE RT: DOH-LEE to Offer Free COVID-19 Vaccines For People Age 65 and Older   https://t.co/4L6sgyyFov,Squarespace,242756726,3,0,7,0,fbd1502e5edce6bf,Point,"[-81.9606934, 26.6307747]",United States,"Cape Coral, FL",During_Dec
235,2020-12-30T10:55:36.000Z,1344235684861779968,"@RebeccaJarvis About 200,00 seniors in Cape Coral and 300 vaccines available. I am 72 and really want the vaccine. I want to see my grandchildren. I want to be able to go out and feel safe but it’s not happening here thanks to inept politicians",Twitter for iPhone,1398462068,55,14,404,3,fbd1502e5edce6bf,,,United States,"Cape Coral, FL",During_Dec
236,2020-12-30T23:48:17.000Z,1344430136351989768,It was amazing to witness some of the first COVID-19 vaccines administered in Woodford County to our team members at #CarleEureka Hospital today. The relief and excitement was palpable! #CarleStrong #InThisTogether @Carle_org https://t.co/6F1v4KklGd,Twitter for Android,464682189,1,0,9,0,f54a2170ff4b15f7,,,United States,"Illinois, USA",During_Dec
237,2020-12-22T23:26:28.000Z,1341525544844861445,"if you’ve dated someone from the IE, u 
don’t have to worry about what’s in the vaccine",Twitter for iPhone,2423875429,31,3,128,6,f54a2170ff4b15f7,,,United States,"Illinois, USA",During_Dec
238,2020-12-23T16:43:10.000Z,1341786439323852802,"Fellas, is it gay to get vaccinated because you want to protect the people around you and believe in science? https://t.co/jouBHs9AuI",Twitter for iPhone,1193227066499616770,25,67,1136,6,115ab173bb16a002,,,United States,"University of California, San Francisco (UCSF)",During_Dec
239,2020-12-23T20:24:41.000Z,1341842181959667714,The first shipment of COVID-19 vaccines was received by @fairfaxhealth @fairfaxcounty today. These vaccines will be administered to people included in @VDHgov’s “Phase 1a” Learn more here: https://t.co/ieFrhwsgFh https://t.co/jSHNW9DZq9,Twitter for iPad,16214005,0,0,5,0,00a6ce430727193c,,,United States,"Fair Oaks, VA",During_Dec
240,2020-12-18T00:52:30.000Z,1339735254194597889,Medicine nurses giving and receiving the historic Covid-19 @pfizer vaccines. Let’s Do This #crushcovid #ynhhmedicinenursing @JMenillo @JenniferGhidini https://t.co/TrtSfMb78k,Twitter for iPhone,1110985200681529345,1,1,12,0,015e664c48444066,,,United States,"Milford, CT",During_Dec
241,2020-12-29T12:20:36.000Z,1343894686923182081,"The Soldiers’ Homes in #Holyoke and here in #Chelsea will receive their first #COVID19 vaccines today. 

Nearly two-thirds of the ~12,000 people who have died of COVID-19 in Mass. were residents at long-term care facilities like these ones.

@boston25 https://t.co/e4OcE4w16T",Twitter for iPhone,193533004,8,9,26,2,07d9d262d4088001,,,United States,Soldiers' Home in Chelsea,During_Dec
242,2020-12-29T17:50:29.000Z,1343977706254430210,#BREAKING The first round of COVID-19 vaccines for Alabama’s veteran’s homes is being administered now at the Bill Nichols State Veteran’s Home in Alexander City.  @CBS_42 @whnt @WKRG @wrblnews3 @WDHN https://t.co/X14DG0091b,Twitter for iPhone,1326640386694115329,4,2,4,0,07d9d41f65883002,,,United States,Bill Nichols State Veteran's Home,During_Dec
243,2020-12-27T20:33:27.000Z,1343293939621756930,"2️⃣5️⃣1️⃣ DAYS until Hawkeye 🏈 

Get vaccinated and pack Kinnick! https://t.co/tYjN3MRK96",Twitter for iPhone,351816074,49,11,508,3,1c70a89b85693461,,,United States,"Coralville, IA",During_Dec
244,2020-12-21T20:38:08.000Z,1341120792101314561,Gaga has been the true vaccine this whole time. https://t.co/LEIyrDXi8c,Twitter for iPhone,102558152,65,5,563,0,00e9226863a6e5a4,,,United States,"Savannah, GA",During_Dec
245,2020-12-20T11:12:57.000Z,1340616170471350273,When this starts  pandemic denialism and the dystopian collapse of societal systems are about to have an interesting conversation with one another. #Covid_19 #vaccines #pandemic #CovidVaccines #Covid_Tier https://t.co/DhsGvskxxK,Twitter for Android,242993758,1,0,0,0,03834989f9b9479f,,,United States,"Parkersburg, WV",During_Dec
246,2020-12-30T15:49:16.000Z,1344309588657627138,"It would be the best gift of the year if @pfizer @moderna_tx @AstraZeneca donate 100,000 vaccines to vaccinate #Syrian healthcare workers who are dying everyday because of #COVID19 infection to prevent the free fall of their war-torn fragile country @MedGlobalOrg",Twitter for iPhone,33806698,72,9,136,8,0e0b9a037618a313,,,United States,"Burr Ridge, IL",During_Dec
247,2020-12-21T13:37:02.000Z,1341014819021963264,How can 18th century French peasants stage an entire revolution but we can’t even get healthcare/a vaccine/stimulus,Twitter for iPhone,756326066,81,7,769,6,8173485c72e78ca5,,,United States,"Atlanta, GA",During_Dec
248,2020-12-19T17:26:23.000Z,1340347760567083010,"We did a thing 

#CovidVaccine #💉

Also, only suspected side effect: bad hair day 💇🏻‍♂️ (just me) https://t.co/EAkpPsUy1J",Twitter for iPhone,130169957,1,2,95,0,8173485c72e78ca5,,,United States,"Atlanta, GA",During_Dec
249,2020-12-18T06:08:33.000Z,1339814792362647552,"That first batch of the Covid vaccinations almost like the first batch of gaming systems, you gotta wait until they get them bugs out first before you get em...thought we all knew this😂😆",Twitter for iPhone,77104158,65,0,337,3,8173485c72e78ca5,,,United States,"Atlanta, GA",During_Dec
250,2020-12-24T14:44:37.000Z,1342118992295686145,How will the country vaccinate the millions of Black and brown people who are not only dying at higher rates from Covid-19 but living in pharmacy and healthcare deserts? We considered them and we wrote about it. https://t.co/DussvLtyqk,Twitter for iPhone,805306172,57,0,87,0,8173485c72e78ca5,,,United States,"Atlanta, GA",During_Dec
251,2020-12-18T19:59:22.000Z,1340023872259764224,"Side effect of #COVID19Vaccine: 
ABSOLUTE JUBILATION🥳, OVERFLOWING GRATITUDE🙏🏼, AND SIGNIFICANT CHRISTMAS CHEER🎄 (w a sprinkle of post-call delirium)

mRNA, get translating cus we’ve got another date in 21 days! 😘🥰😍

#TrustScience #Vaccinated #Hopeful https://t.co/ue53DlROaA",Twitter for iPhone,1181248717376163841,0,3,19,0,8173485c72e78ca5,,,United States,"Atlanta, GA",During_Dec
252,2020-12-19T05:18:56.000Z,1340164694754152448,Are you taking the COVID vaccine? Like for yes. RT for no.,Twitter for iPhone,963967160988196864,63,1,53,4,8173485c72e78ca5,,,United States,"Atlanta, GA",During_Dec
253,2020-12-18T16:29:06.000Z,1339970959411965954,"The White House #COVID report, “is a clear indictment of @GovRonDeSantis’ pursuit of herd immunity. The report recognized that Florida has ‘unrelenting community spread and inadequate mitigation.’ 1/2
https://t.co/RBXinBjz8o",Twitter for iPhone,1283359081,134,27,301,15,ecbe2aea853af44e,,,United States,"Tallahassee, FL",During_Dec
254,2020-12-24T22:09:15.000Z,1342230888722161665,Prepping COVID-19 vaccines and spreading holiday cheer 🎄🌟 https://t.co/Z55Ox0yB2Q,Twitter for iPhone,1326577204906455040,1,1,11,0,11dc488ccf150000,,,United States,Vanderbilt University Medical Center,During_Dec
255,2020-12-22T01:05:24.000Z,1341188050970394625,"Covid Vaccine:
Got my first dose of #covidvacccine (Pfizer) today.
2nd dose recommended after 3 weeks for optimal protection.
No side effects so far.
#COVID19 https://t.co/Wm3DsBjnMr",Twitter for Android,26157608,32,22,938,2,ba6b88e0b27138cd,,,United States,"Opelika, AL",During_Dec
256,2020-12-20T21:51:40.000Z,1340776910704545792,if you’ve drank pittsburg tap water you do not need to worry ab what’s in the vaccine,Twitter for iPhone,220343297,64,2,409,4,4ccacb29ffb3b3df,,,United States,"Pittsburg, KS",During_Dec
257,2020-12-23T21:39:09.000Z,1341860925528281091,"Kettering Health is latest network in region to start administering COVID-19 vaccines, this afternoon https://t.co/22Jmj86C6m",Twitter for iPhone,280235482,1,0,3,0,a121bc3ed630a35e,,,United States,"Kettering, OH",During_Dec
258,2020-12-20T22:21:22.000Z,1340784384845074432,Bold of public health professionals to correctly indicate that prisoners in the United States should receive COVID-19 vaccines before politicians despite knowing damn well that was never going to happen after 40 years of weaponizing tough-on-crime rhetoric.,Twitter for iPhone,288619534,0,0,6,0,36148a9a49d3da69,,,United States,"Thornton, CO",During_Dec
