,source,created_at,text,author_id,id,geo.place_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.coordinates.type,geo.coordinates.coordinates,country,full_name,Timeline
418,Twitter for Android,2021-02-22T21:49:30.000Z,Surprisingly the governor of Connecticut just announced that people 55 to 64 are eligible to get COVID-19 vaccines starting March 1. Doesn't mean I will be able to get it next week. I am happy to know I will meet the eligibility requirements way sooner than I thought. https://t.co/oX9QgpdYr8,122697510,1363969187975221253,000086513b2042b6,0,1,0,0,,,United States,"Southington, CT",During_Feb
419,Twitter for Android,2021-02-12T08:19:39.000Z,Banned from YouTube: Dr. Simone Gold shares the truth about the COVID-19 vaccines https://t.co/d7HBTPOV8n,2929223328,1360141503562186752,010750c237347ebb,0,0,0,1,,,United States,"Port Huron, MI",During_Feb
420,Twitter for iPhone,2021-02-11T00:54:12.000Z,"People are buying fake COVID-19 vaccines on Facebook, better tell your sister @EllieJo1997 😅😂🤣🤡",451041230,1359667016810991620,6515916567ad4b34,0,1,0,0,,,United States,"Burlington, IA",During_Feb
421,Twitter for iPad,2021-02-26T07:28:05.000Z,Dad got his first vaccine shot today! I’m happy cuz he will be my dad longer😊💕🐾,26566532,1365201957200224259,dd3b100831dd1763,2,20,376,1,,,United States,"New Orleans, LA",During_Feb
422,Twitter for iPhone,2021-02-20T22:03:11.000Z,"@JoeBiden claimed there were no COVID-19 vaccines when he came into office.

This man was literally given the vaccine before he was inaugurated!!",4886661047,1363247857948635137,1010ecfa7d3a40f8,0,0,0,0,,,United States,"Indiana, USA",During_Feb
423,Twitter for iPhone,2021-02-09T21:50:23.000Z,"BREAKING - 7,000 VACCINE APPTS OPEN at Dodger Stadium in Los Angeles. Eligible: health care workers &amp; 65+, make your appts in link below &amp; come on down per @LAFD #COVID19 
https://t.co/TOxgwQnPzZ",377723508,1359258369970765824,07d9e39295083001,57,4,118,3,,,United States,Dodger Stadium,During_Feb
424,Twitter for iPhone,2021-02-24T13:56:57.000Z,"The growing evidence that the COVID-19 vaccines can reduce transmission, explained https://t.co/476AlW2v8o",14572625,1364575044383371270,2f1ff80e01884c3b,0,0,0,0,,,United States,"Raton, NM",During_Feb
425,Twitter for iPhone,2021-02-27T02:19:06.000Z,I KNOW this will start a FIRESTORM but I do NOT give AF! I would NOT and did NOT go back into the classroom UNTIL I received BOTH COVID-19 vaccines. I’m 60 w/multiple co-morbidities. I held my ground! Got both vaccines and back in the classroom. STUBBORN AF HERE!,1208051409637269505,1365486585207218176,3323452e8ca0aa6d,0,1,0,0,,,United States,"Greater Uptown, Houston",During_Feb
426,Twitter for iPhone,2021-02-21T14:26:58.000Z,Biden to announce US will donate $4 billion for COVID-19 vaccines for poor countries - ABC News via @ABC - https://t.co/RlPH3nbB4U                         Take care of our own First! The Trump shit show ends The Biden shit show begins.#nomorebipartisan,756968150881673216,1363495435055362049,73c7741ede244c57,0,0,1,0,,,United States,"Selinsgrove, PA",During_Feb
427,Twitter for iPhone,2021-02-19T01:44:36.000Z,Facebook CEO Zuckerberg Expresses Concern About COVID-19 Vaccines in Leaked Footage. https://t.co/nG5zgE6w7K via @epochtimes,1652284766,1362578803462205440,0a0b9d7bcf6a59fa,0,0,0,0,,,United States,"Bentonville, AR",During_Feb
428,Twitter for Android,2021-02-19T02:35:12.000Z,"There were 14 different SARS-CoV-2 strains sequenced in December.  How many generations does it take to evolve a virus with so much differentiation?

Vanished 150,000 elderly residents raise doubts about Wuhan's Covid death toll | Taiwan News | 2021/02/18 https://t.co/GVGzdpi9sx",740348231297601537,1362591535347367937,3ed34eccf80aaf27,0,0,0,0,,,United States,"Pleasant View, UT",During_Feb
429,Twitter for iPhone,2021-02-17T19:39:09.000Z,Go to https://t.co/YUFThFO7gC to pre-register for a vaccine. New statewide call line is 877-VAX-IN-VA. Spanish and other languages available.,2548847006,1362124447222743042,00f751614d8ce37b,41,0,49,4,,,United States,"Richmond, VA",During_Feb
430,Twitter for Android,2021-02-24T12:08:50.000Z,"So let them be stupid, who cares?   https://t.co/6k5PRhM7sN

Over the past few months, all of the available data from clinical trials and real-world studies has shown the approved COVID-19 vaccines are safe and extremely...",48438556,1364547832770945026,00ca00906ca4c6d4,0,0,0,0,,,United States,"Bensalem, PA",During_Feb
431,Twitter for Android,2021-02-24T18:36:57.000Z,"After a dark year, COVID-19 vaccines bring renewal, hope to hard-hit nursing homes

https://t.co/xDwelqWCe3",48438556,1364645506534821895,00ca00906ca4c6d4,0,0,0,0,,,United States,"Bensalem, PA",During_Feb
432,Twitter for iPhone,2021-02-22T14:23:54.000Z,"“analyzes the impact of... closures on...SARS-CoV-2... exposure to open schools resulted in a small increase in infections among parents. Among teachers, the infection rate doubled, &amp; infections spilled over to their partners.” https://t.co/DB3dNCNlwz
#COVID19Edu #OnlyWhenItsSafe https://t.co/RNC8sSKNry",1062694168106098690,1363857051429072902,91d57ea9ae3b0bbd,0,0,0,0,,,United States,"Lorain, OH",During_Feb
433,Twitter for iPhone,2021-02-18T11:16:07.000Z,Unprotected African health workers die as rich countries buy up COVID-19 vaccines https://t.co/1KPKzT1GiA,1854723800,1362360239614484481,b7d2f2aac00a5feb,0,1,0,0,,,United States,"Springdale, NJ",During_Feb
434,Twitter for iPhone,2021-02-22T13:27:55.000Z,"On the list of questions I’m tired of people asking, this is up there with “Do you know anyone who’s had coronavirus?” https://t.co/qFT1bVZEXg",158894013,1363842959305830404,00c001194c5e8764,48,0,42,0,,,United States,"Macomb, MI",During_Feb
435,Twitter for iPhone,2021-02-19T14:43:48.000Z,"Meanwhile...
DHEC sends letter to Horry County over reports of COVID-19 vaccines given to ineligible individuals – WBTW https://t.co/doNpWIKXyl

#DisasterMcMaster #SouthCarolina",813367220,1362774892421259264,6057f1e35bcc6c20,0,0,0,0,,,United States,"South Carolina, USA",During_Feb
436,Twitter for iPhone,2021-02-18T14:49:42.000Z,"Despite High Risk, Access To COVID-19 Vaccines Uneven For Those With IDD https://t.co/ti5l5ReqdF",38276117,1362413991360946176,01b83af42e79e5c2,0,0,0,0,,,United States,"Beckley, KY",During_Feb
437,Twitter for Android,2021-02-22T13:15:13.000Z,"Stay safe and let the others get sick and pay.  ✌🏽

COVID-19 vaccines cut hospitalizations by around 84%, according to the first real-world data https://t.co/jkjBJdajn5 via @businessinsider",797076778032463874,1363839765280403457,0059ce31696ebaf7,0,0,1,0,,,United States,"Forney, TX",During_Feb
438,Twitter for Android,2021-02-26T05:15:33.000Z,It's been awhile since we've traveled out of Houston or even Texas.  Looking for the normal again.  Hopefully covid-19 vaccines will fix this. #lovingouradventure https://t.co/HvZ2iZ3gqp,886044768,1365168603239186435,5280739904d0ef48,0,0,0,0,,,United States,"The Woodlands, TX",During_Feb
439,Twitter for iPhone,2021-02-24T20:39:39.000Z,I can confirm that the biggest side effect of getting the covid vaccine is... talking about getting the covid vaccine😂 #happyvaccinationday https://t.co/f0eFbPdtNs,1700518140,1364676387408207872,4959dac55d8204fc,0,1,25,0,,,United States,"Marion, OH",During_Feb
440,Twitter for Android,2021-02-15T22:27:28.000Z,President Joe Biden: An international effort to produce &amp; distribute mRNA-based Covid-19 vaccines worldwide. - Sign the Petition! https://t.co/BrpqzVlzyJ via @Change,2893044300,1361442029192945664,6045d4aebc672078,0,0,0,0,,,United States,"Pullman, WA",During_Feb
441,Twitter for iPhone,2021-02-18T19:29:36.000Z,Governor Ron DeSantis threatens to withhold COVID-19 vaccines from communities that criticize distribution. https://t.co/cZJMKhmUct. #DeathSantis death rattle? Sure hope so!,2311186404,1362484429902422018,f9c0877820b7848a,0,1,0,0,,,United States,"Santa Clarita, CA",During_Feb
442,Twitter for iPhone,2021-02-14T03:42:44.000Z,"@LifeIsSoG @Jurrsay87 @chitownes_cutie That’s not how vaccines work. If you are sick with COVID-19 and seek relief through a vaccine it will do nothing for you. Vaccines provide anti-bodies so your body can properly fight a contagion, but they can’t help you while you are already sick.",1201041176507211777,1360796591066521600,3134f9d2892d2685,0,1,0,0,,,United States,"Hawthorne, CA",During_Feb
443,Twitter for Android,2021-02-16T14:51:25.000Z,"""Zimbabwe received first batch of Covid-19 vaccines donated by China""  https://t.co/3cSdWCNihk",485777932,1361689645155831808,9f4583bf6dae13c4,0,0,0,0,,,United States,"Springfield, MA",During_Feb
444,Twitter for Android,2021-02-12T19:59:35.000Z,"Walmart, Walgreens, CVS to Offer COVID-19 Vaccines
https://t.co/RLotuhxJd5",908761520,1360317647485886464,01951cce6978d067,0,0,0,0,,,United States,"Plattsburgh, NY",During_Feb
445,Twitter for Android,2021-02-26T04:28:56.000Z,History Drives Distrust in Covid-19 Vaccines for Black Americans in Tuskegee https://t.co/lCtnPmjwIW,122280853,1365156870940463104,3a22597bb94d08bd,0,1,0,0,,,United States,"Tuscaloosa, AL",During_Feb
446,Twitter for iPhone,2021-02-09T01:44:47.000Z,What we know about COVID-19 vaccines https://t.co/uu6IdoBOHL via @YouTube,2773784039,1358954969546768384,eec8e86da985fc44,0,0,0,0,,,United States,"Niagara Falls, NY",During_Feb
447,Twitter for iPad,2021-02-10T13:46:30.000Z,@dartmouthpeds @DartmouthHitch Lessons learned could be applied to COVID-19 vaccines as well,1383414379,1359498985149505539,7ad5ee3bb51bf311,0,0,1,0,,,United States,"Lebanon, NH",During_Feb
448,Twitter for iPhone,2021-02-25T15:44:18.000Z,"@DrEricDing Am I off base or the goal in 2021 will be to stave off the *possibility* of overwhelming hospitals through a hypothetical SARS-COV-2 vaccine-resistent variant, whereas in 2020 (pre-vaccine) the goal was to solve a problem that was already there? Subtle difference.",3031006858,1364964448511922186,aa7defe13028d41f,0,0,0,0,,,United States,"Cleveland Heights, OH",During_Feb
449,Twitter for iPhone,2021-02-25T03:23:47.000Z,This is why we needed SARS-COV-2 https://t.co/ji6DGDG4gT,3031006858,1364778091080474626,aa7defe13028d41f,0,0,0,0,,,United States,"Cleveland Heights, OH",During_Feb
450,Twitter for iPhone,2021-02-22T21:22:26.000Z,"We love our job, teaching. But we love our family as well. Teachers need to be the next priority for COVID-19 vaccines. @EdcampNJ @NJGov @GovMurphy @NJSenatorSBC @NJHealthySchool @SenatorMenendez 💉 https://t.co/TVJrqrJi08",2773068864,1363962375091666948,77a79bea3dffdff3,0,0,0,0,,,United States,"Beachwood, NJ",During_Feb
451,Twitter for iPhone,2021-02-26T19:05:22.000Z,If you were in charge there would be no covid-19 vaccines. https://t.co/mJkfs5Dmvg,936040885,1365377433273311233,9531d4e3bbafc09d,0,0,0,0,,,United States,"Oklahoma City, OK",During_Feb
452,Hootsuite Inc.,2021-02-11T00:00:12.000Z,"An Informative Session. What you need to know about the Covid-19 vaccines, with Dr Sharon Brangman, MD  #ima #nbda #covidfacts #cuseclergy #apostolicsyr #maxjonesministries https://t.co/4ckWsHSrFN",967817390955356162,1359653426569895938,138181506c13418e,0,0,0,0,Point,"[-76.1667694, 43.0158472]",United States,"Syracuse, NY",During_Feb
453,Twitter for iPhone,2021-02-22T01:50:11.000Z,"My parents, now 3 weeks post vaccine dose #2, hugged my four kids today for the first time in a year.  It was a beautiful thing to witness. 

#COVID19 #VaccinesWork",1081903728,1363667368665300992,c1eb584e4c62b91f,4,11,227,0,,,United States,"Cutler, FL",During_Feb
454,Twitter for Android,2021-02-13T19:15:39.000Z,"""therapeutic and prophylactic administration of EIDD-2801, an oral broad spectrum antiviral currently in phase II–III clinical trials, dramatically inhibited SARS-CoV-2 replication in vivo""

https://t.co/CF3p8g41IO",1020292718155771904,1360668981028356099,c3a90b8ce84f216e,0,0,0,0,,,United States,"Carrboro, NC",During_Feb
455,Twitter for iPhone,2021-02-19T00:50:32.000Z,"We must make vaccines available everywhere if we are going to crush the virus anywhere. More money for COVAX is a great first step, but it doesn't address the problem that Big Pharma is keeping a death grip on information vital to vaccine production.
https://t.co/gQUiBlNDZK",24195214,1362565195554562051,8b351eeb91372dc7,20,8,68,3,,,United States,"Evanston, IL",During_Feb
456,Twitter for iPhone,2021-02-23T17:05:39.000Z,Abortion opponents protest COVID-19 vaccines’ use of fetal cells https://t.co/ETAQXaso2q,41261681,1364260142460465155,00b2a7b60c2a6879,0,0,0,0,,,United States,"Tiburon, CA",During_Feb
457,Twitter for iPhone,2021-02-27T03:28:11.000Z,I’m in the fat line for the vaccine and the needle is EXTRA BIG (two people operate it),34679503,1365503973294104577,ddf8317a51899bd8,4,5,226,1,,,United States,"Duarte, CA",During_Feb
458,Twitter for iPhone,2021-02-21T01:35:18.000Z,@LindseyGrahamSC Biden is busy getting the Covid-19 vaccines to save American lives. Trump and the GOP didn't care enough about Americans to order enough vaccines. Saving lives is more important than fixing a hole. What is wrong with South Carolinians?,2535046401,1363301237886771203,d6819fe60643ebc1,0,0,0,0,,,United States,"Alexandria, VA",During_Feb
459,Twitter for iPhone,2021-02-25T22:43:03.000Z,"How does AARP know exactly when someone hits 50, 60 or 65 but state officials can’t find 65, 75 or 85 year olds for covid vaccinations?",18453278,1365069827350663168,d6819fe60643ebc1,15,8,122,4,,,United States,"Alexandria, VA",During_Feb
460,Twitter for Android,2021-02-19T05:28:52.000Z,Biden to announce US will donate $4 billion for COVID-19 vaccines for poor countries https://t.co/jeO2Yk43MO,1036421873045786624,1362635240259411969,7142eb97ae21e839,0,1,0,0,,,United States,"Georgia, USA",During_Feb
461,Twitter for iPhone,2021-02-27T16:28:06.000Z,"Thread by @K_G_Andersen: A lot of SARS-CoV-2 variants, ""scariants"", chatter over the last few days. Let's cut through the atrocious reporting and sloppy science, since there are signals in the underlying data that ...… https://t.co/pJIA4m7P5U",758429340,1365700242927091719,ed258bdbd52390ae,0,0,0,0,,,United States,"Mount Olympus, UT",During_Feb
462,Twitter for iPhone,2021-02-18T13:14:31.000Z,Effect of Zinc and Ascorbic Acid on Symptom Length Among Patients With SARS-CoV-2 https://t.co/XXdhlmvrwc via @JAMANetworkOpen part of @JAMANetwork,882982598779207680,1362390038428942338,798522f39f66d411,0,0,0,0,,,United States,"Missouri City, TX",During_Feb
463,Twitter for iPhone,2021-02-23T15:29:59.000Z,"States ranked by percentage of COVID-19 vaccines administered: Feb. 22  

This is getting bad. 49th out of 50 states. 😔   

⁦@GovLarryHogan⁩ ⁦@MDHealthDept⁩ #covid19vaccine #covid19 #maryland  https://t.co/LmlJnotXsw",972429852,1364236066472009732,ac31053cb03c56b2,0,0,0,0,,,United States,"Towson, MD",During_Feb
464,Twitter for iPhone,2021-02-20T00:54:01.000Z,"COVID-19 Vaccines Were Rushed, but 'All Steps Taken' https://t.co/kDf9Fg7i8U via @medscape",263309951,1362928459085938688,ffba434135705375,0,0,0,0,,,United States,"Flower Hill, NY",During_Feb
465,Twitter for iPhone,2021-02-15T13:07:44.000Z,"I have faith in the Pfizer vaccine because they also made Viagra. If they can raise the dead, they can also save the living. 🤣🤷🏼‍♀️ 

Happy Monday y’all!",3588893063,1361301164759937024,d6f81f46b9393919,14,19,138,6,,,United States,"Morrow, GA",During_Feb
466,Twitter for iPhone,2021-02-12T03:02:31.000Z,I love hearing from my superintendent friend-colleagues from other states who are sharing that they and their district staff are receiving vaccines. As they should. When will our TX state educators have that opportunity? @GregAbbott_TX @DanPatrick https://t.co/yQHIYT8gRL,350249267,1360061695587196928,343ecdd7da8dfae0,17,1,94,2,,,United States,"Spring, TX",During_Feb
467,Twitter for Android,2021-02-26T00:53:38.000Z,COVID-19 vaccines coming to Publix in #Miami-Dade and #Broward (for 65 and older).,406313189,1365102689378590720,01f98b77415d9c8d,0,0,0,0,,,United States,"Tamiami, FL",During_Feb
468,Twitter for iPhone,2021-02-22T19:03:58.000Z,"@notdrfauci The majority of the Black people and Brown people in their communities most of us are waiting to see what is the side effects from Now til 2-5  years from now when it comes down to the COVID-19 vaccines 💉 Yes We are Very, Very, Very skeptical",1578100758,1363927532441989120,42e46bc3663a4b5f,0,0,0,0,,,United States,"Fort Worth, TX",During_Feb
469,Twitter for iPhone,2021-02-12T21:51:31.000Z,Early introductions and community transmission of SARS-CoV-2 variant B.1.1.7 in the United States https://t.co/MDSxAP4WE7,1235991588138110981,1360345818843254786,795003fb11ee9829,0,0,0,0,,,United States,"New Haven, CT",During_Feb
470,Twitter for iPhone,2021-02-18T13:28:43.000Z,"@TheView @sunny Medicare For All, Covid-19 Vaccines &amp; More with Dr. Victoria Dooley | Ti... https://t.co/WVCHi4Bqni via @YouTube",838822560297062401,1362393609161625602,1c98b097b6fcb4d6,0,0,0,0,,,United States,"Severn, MD",During_Feb
471,Twitter for iPhone,2021-02-26T12:37:37.000Z,Soooo THIS post didn’t age well. Yikes. #SARS_CoV_2 #Coronavirus #COVID19 https://t.co/Xnpy2W5i3s,2151644011,1365279853222756352,074db1650e980987,0,0,0,0,,,United States,"Barrington, NJ",During_Feb
472,Twitter for Android,2021-02-18T20:31:44.000Z,"@GovMikeDeWine @MikeDeWine WHY do you still refuse to tell Ohioans that they can reduce their risks of getting gravely ill from  SARS-CoV-2 virus by taking vitamins C, D3, and Zinc?Along with these , they should get exercise, sunshine, and fresh air not restricted by a mask. WHY?",610906311,1362500065047113731,e09e7a006eb223b2,0,0,0,0,,,United States,"Flowing Wells, AZ",During_Feb
473,Twitter for Android,2021-02-18T19:59:18.000Z,@GovMikeDeWine I wish that you and your health experts would quit stating the effectiveness of masks in reducing the spread of the SARS-CoV-2 virus. Your evidence is purely anecdotal.The highest number of cases in Ohio occurred from mid-NOV thru mid-JAN yet masks were everywhere.,610906311,1362491902956724224,e09e7a006eb223b2,0,0,0,0,,,United States,"Flowing Wells, AZ",During_Feb
474,Twitter for iPhone,2021-02-21T20:24:40.000Z,"@gravesjl55 @SignUpGenius I am amused that the same platform to sign up for PTO duties like book fairs, is the same used to sign up for COVID-19 vaccines 🤣🤣🤣",2577809876,1363585451567837187,acddd1c346101ae2,0,0,0,0,,,United States,"Hanover, PA",During_Feb
475,Twitter for iPhone,2021-02-17T11:37:31.000Z,"Words cannot describe my emotions seeing pictures of this vaccine arriving in South Africa. All I can say is thank you a million times over to our volunteers, especially back in August when you were the first to step forward to try the Ad26 vaccine. 🙏 ❤️
https://t.co/h82eCkmUUw",2201979738,1362003237482733572,47aff34722fae115,12,5,91,0,,,United States,"Arlington, MA",During_Feb
476,Twitter for iPhone,2021-02-27T00:22:58.000Z,Happy J&amp;J day! So amazing to be in clinic on the day the FDA is reviewing the @JNJNews #COVID19 #vaccine. This is where we did the very first trial! Thank you to our volunteers ❤️ and @JessAnsel @Kjaegs1 @DianeKanjilal @CaitlinGuiney and the whole @BIDMC_CVVRTrial team!!! https://t.co/dt1P7123E7,2201979738,1365457361016664066,47aff34722fae115,15,12,172,2,,,United States,"Arlington, MA",During_Feb
477,Twitter for iPhone,2021-02-23T14:28:11.000Z,@GovRonDeSantis announces retail pharmacies in @MiamiDadeCounty will offer COVID-19 vaccines @SunSentinel @cityofhialeah https://t.co/D9lIuuC6Ta,2286880020,1364220516198871042,629f4a26fed69cd3,0,0,0,0,,,United States,"Hialeah, FL",During_Feb
478,Twitter for iPhone,2021-02-25T14:47:40.000Z,"“In our view, current PCR testing is therefore not the appropriate gold standard for evaluating a SARS-CoV-2 public health test.”   https://t.co/0MNjKXkDrd",1064242893983006721,1364950193054056450,f3e6cc3895998aff,0,1,0,0,,,United States,"Oak Park, MI",During_Feb
479,Twitter for iPhone,2021-02-25T14:25:39.000Z,A bitch is getting vaccinated today (the bitch is me),1074227108,1364944655322927113,01a6f78a0994783a,1,14,703,0,,,United States,"North Castle, NY",During_Feb
480,Twitter for iPhone,2021-02-12T12:17:11.000Z,Similar Diagnostic Accuracy for Saliva and Nasopharyngeal Swab NAAT for Detection of SARS-CoV-2 https://t.co/Ax2yOWQZ0Y via @practiceupdate,28132942,1360201281437118469,70b7be4d968912d3,0,0,0,0,,,United States,"Keystone, FL",During_Feb
481,Twitter for Android,2021-02-08T15:29:38.000Z,"As predicted, the football ""culture"" meets SARS-CoV-2. https://t.co/elIDLcmT53",320342851,1358800162764673030,2c6666cb9436b81b,0,0,0,0,,,United States,"Vista, CA",During_Feb
482,Twitter for iPhone,2021-02-14T21:04:51.000Z,Fritz and Marjorie Buell have been married for 68 years and they spent this Valentine’s Day together getting their final COVID vaccine shot at Oakmont of San Jose retirement community. They say they’re most excited to see family again in the future #HappyValentinesDay @kron4news https://t.co/UHlcpc9rk1,912902659,1361058850648981504,003d86cee540f9bf,17,4,129,4,,,United States,"Fruitdale, CA",During_Feb
483,Twitter for iPhone,2021-02-24T15:16:32.000Z,More good news on vaccines: FDA says Johnson &amp; Johnson’s 1-dose shot prevents COVID-19; final decision coming soon. #COVID19 #COVID19Vaccine #CoronaVaccine #vaccines #coronavirus https://t.co/OVtyBtnD9i,43993601,1364595071748694018,012a07a105d10298,0,0,1,0,,,United States,"Mansfield, TX",During_Feb
484,Twitter for Android,2021-02-23T08:12:17.000Z,"@brath_gu @UselessSpy Having read this, the article does not clarify whether receivers are able to be carriers, whether asymptomatic or not, nor whether this is the latest strain, or previous strains of SARS-COV-2. Another article headline popped up saying that transmission is *cut*, not impossible.",404239987,1364125915525996549,3ff03b9d1ce7c69f,0,0,0,0,,,United States,"Aloha, OR",During_Feb
485,Twitter for iPhone,2021-02-26T14:24:49.000Z,Great to see @Nunez_CC  Nursing students assisting at #COVID19. #vaccination drive this morning💉#COVID19Vaccine #Nursing #communitycollege @golctcs https://t.co/t9bYPxINmz,201014908,1365306832554582016,d5ff8d9603da85da,3,0,10,1,,,United States,"Chalmette, LA",During_Feb
486,Twitter for Android,2021-02-16T13:10:19.000Z,@noyacgal @sbgoolsby11 @CBSNews Covid-19? Vaccines? Confirming appointments? Stimulus package?,1020940986946596864,1361664206072856576,862ac85a12d1ba69,0,0,0,0,,,United States,"Powder Springs, GA",During_Feb
487,Twitter for iPhone,2021-02-20T15:04:59.000Z,"Considering other states are *openly* favoring the vaccination of minority groups for “equity” reasons, I assume that’s an even bigger angle. Maybe a cynical reporter at NBC could think of a political angle there as well",1250322626,1363142611213631489,f0a09bb21aa36e92,12,5,142,2,,,United States,"Darien, CT",During_Feb
488,Twitter for Android,2021-02-25T19:02:05.000Z,"BREAKING:

Later Thursday, Biden plans to commemorate the 50 millionth coronavirus vaccination shot in the United States.

#DEMVOICE1 💯

#wtpBLUE #wtpEARTH🌎

Live updates: Senate confirms Granholm as energy secretary; Biden to mark 50 millionth 

https://t.co/TiCi9Qc4zk",1057803832904818690,1365014219616256000,4fd63188b772fc62,31,3,48,0,,,United States,"Laredo, TX",During_Feb
489,Twitter for iPhone,2021-02-24T18:56:08.000Z,"#WellnessWednesday 🙏🏽
Vaccinated! #Pfizer #Grateful https://t.co/JOT8q8t0Tx",1180608218059411456,1364650333180481538,0e83bc9e4a94d000,11,6,112,1,,,United States,Entertainment & Sports Arena,During_Feb
490,Twitter for iPhone,2021-02-12T13:03:00.000Z,"While Ron DeSantis keeps going on TV &amp; praising himself, the reality is here: a complete disaster due to double-booking vaccine appointments. https://t.co/19rCLVD0Vh",62103,1360212811394256899,dc62519fda13b4ec,18,1,54,0,,,United States,"Tampa, FL",During_Feb
